time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,ehe_starts_full_year,ehe_schtype_ey,ehe_schtype_none,ehe_schtype_lamain,ehe_schtype_acad,ehe_schtype_free,ehe_schtype_ind,ehe_schtype_spec,ehe_schtype_ap,ehe_schtype_pru,ehe_schtype_ehe,ehe_schtype_else_unk,ehe_schtype_ey_pc,ehe_schtype_none_pc,ehe_schtype_lamain_pc,ehe_schtype_acad_pc,ehe_schtype_free_pc,ehe_schtype_ind_pc,ehe_schtype_spec_pc,ehe_schtype_ap_pc,ehe_schtype_pru_pc,ehe_schtype_ehe_pc,ehe_schtype_else_unk_pc,ehe_anytime_full_year,ehe_returns_full_year,ehe_leave,ehe_section_437_full_year,ehe_sao_issued_full_year,ehe_sao_revoked_full_year
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,440,low,0,60,270,30,10,low,0,0,0,70,low,0,13,62,6,low,low,0,0,0,16,1000,210,20,40,10,0
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,810,0,60,140,330,20,60,0,0,20,0,190,0,7,17,40,low,7,0,0,low,0,23,3270,720,100,140,10,0
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,270,10,10,60,150,0,low,low,0,10,0,40,low,low,22,55,0,low,low,0,low,0,13,660,110,x,20,low,0
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,260,0,0,90,110,low,low,low,0,10,10,40,0,0,33,44,low,low,low,0,low,low,14,780,170,low,10,10,10
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,200,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,100,470,x,x,0,0,0
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,210,low,0,60,110,0,0,low,0,low,0,40,low,0,26,53,0,0,low,0,low,0,18,560,80,20,0,0,0
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,260,low,20,50,120,low,low,low,10,10,0,50,low,6,19,46,low,low,low,low,low,0,18,670,120,20,40,low,0
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,570,low,low,120,350,low,20,0,0,low,20,50,low,low,20,62,low,low,0,0,low,low,9,1680,270,40,130,10,0
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,160,0,0,20,120,0,0,low,0,0,0,20,0,0,10,77,0,0,low,0,0,0,12,470,80,low,low,0,0
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",120,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,100,320,x,80,low,0,0
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,630,0,0,90,370,low,10,low,0,low,0,150,0,0,15,58,low,low,low,0,low,0,24,1500,110,30,low,low,0
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,260,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,100,630,0,0,low,0,0
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,170,0,10,70,70,0,0,10,0,low,10,10,0,low,40,40,0,0,low,0,low,low,7,530,120,20,20,10,0
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,340,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,100,1210,100,20,low,low,0
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,260,10,10,90,70,20,30,low,low,0,10,30,low,5,33,26,6,10,low,low,0,low,13,640,50,10,40,20,0
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,370,0,0,60,130,0,0,low,0,low,40,140,0,0,15,35,0,0,low,0,low,12,38,760,100,low,190,100,0
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,590,0,0,440,0,0,0,0,0,0,0,160,0,0,74,0,0,0,0,0,0,0,26,1890,380,70,10,low,0
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,310,0,low,120,130,0,low,low,0,10,20,40,0,low,37,41,0,low,low,0,low,low,14,860,120,30,low,low,low
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,1560,10,10,250,1010,20,20,low,low,10,low,210,low,low,16,65,low,low,low,low,low,low,14,3640,290,10,220,80,low
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,240,0,0,20,140,0,low,0,0,low,0,80,0,0,8,57,0,low,0,0,low,0,34,610,180,low,10,low,0
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,210,0,20,low,140,0,0,low,0,low,10,40,0,8,low,67,0,0,low,0,low,low,19,450,140,40,40,10,0
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,960,low,0,320,450,30,30,10,0,10,0,120,low,0,34,46,low,low,low,0,low,0,12,2420,420,110,30,20,0
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,1050,10,0,130,590,30,10,10,10,0,0,270,low,0,13,56,low,low,low,low,0,0,26,2620,680,0,130,50,10
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,690,0,20,100,440,30,10,low,0,0,20,60,0,low,15,65,low,low,low,0,0,low,8,1860,330,50,50,40,low
202122,Academic year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,500,10,10,200,180,20,20,10,low,0,20,30,low,low,41,36,low,low,low,low,0,low,6,1360,250,100,10,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,300,0,20,80,150,10,low,low,low,0,0,30,0,5,28,51,low,low,low,low,0,0,11,770,180,30,20,10,low
202122,Academic year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,690,10,low,300,190,10,20,10,0,low,low,130,low,low,43,28,low,low,low,0,low,low,19,1900,270,70,x,x,x
202122,Academic year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,200,low,0,100,20,low,10,0,low,low,10,60,low,0,52,10,low,low,0,low,low,low,28,620,60,20,10,low,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,1000,20,10,490,230,low,30,10,0,10,130,70,low,low,49,23,low,low,low,0,low,13,7,2640,310,130,20,low,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,100,low,0,20,60,0,low,0,0,0,0,20,low,0,17,58,0,low,0,0,0,0,21,240,40,10,50,10,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202122,Academic year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,90,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,210,30,20,0,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,100,0,low,20,50,0,10,0,10,0,low,10,0,low,19,49,0,13,0,5,0,low,9,220,90,40,0,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,120,low,low,40,60,0,low,low,0,low,0,20,low,low,32,48,0,low,low,0,low,0,16,340,60,low,0,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,140,0,10,50,30,0,low,0,0,0,low,40,0,8,39,22,0,low,0,0,0,low,27,410,90,10,0,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202122,Academic year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,130,0,0,20,50,10,10,0,0,low,low,40,0,0,18,35,low,5,0,0,low,low,32,360,90,30,low,low,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,1800,10,30,370,1080,50,30,20,0,20,30,170,low,low,20,60,low,low,low,0,low,low,9,4260,600,120,50,20,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,380,0,low,60,250,0,0,low,low,10,0,60,0,low,15,66,0,0,low,low,low,0,16,850,90,10,low,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,270,10,20,150,60,10,10,0,0,0,20,10,low,7,56,21,low,low,0,0,0,6,low,740,160,20,low,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,390,0,0,60,240,10,10,0,0,0,low,70,0,0,15,62,low,low,0,0,0,low,19,1160,190,0,low,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,1470,0,0,1060,140,80,40,10,0,0,0,130,0,0,73,10,5,low,low,0,0,0,9,2120,x,x,x,x,x
202122,Academic year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,760,0,10,280,300,10,20,10,0,10,low,120,0,low,37,39,low,low,low,0,low,low,15,2050,290,50,20,10,0
202122,Academic year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202122,Academic year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202122,Academic year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",310,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,880,x,x,10,low,0
202122,Academic year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202122,Academic year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,240,10,10,70,120,0,low,low,0,low,10,20,low,low,30,51,0,low,low,0,low,low,8,630,130,50,low,low,0
202122,Academic year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,310,0,low,90,150,10,10,0,0,low,20,40,0,low,28,48,low,low,0,0,low,6,11,740,120,30,10,low,0
202122,Academic year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",310,10,10,30,200,10,10,low,0,low,0,60,low,low,9,64,low,low,low,0,low,0,18,860,170,30,80,low,low
202122,Academic year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,380,0,0,120,210,low,low,low,0,0,0,40,0,0,32,55,low,low,low,0,0,0,10,1040,130,x,10,low,0
202122,Academic year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,190,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,470,x,x,0,0,0
202122,Academic year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,930,20,40,180,520,40,40,10,0,0,0,90,low,low,19,56,low,low,low,0,0,0,10,2430,440,60,10,low,low
202122,Academic year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,310,0,10,20,220,20,10,0,low,0,low,30,0,low,7,70,6,low,0,low,0,low,11,580,130,30,80,30,low
202122,Academic year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,180,0,10,40,90,0,0,10,0,low,0,40,0,low,24,46,0,0,low,0,low,0,22,440,80,20,low,0,0
202122,Academic year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202122,Academic year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,640,0,60,160,330,low,20,low,0,10,0,80,0,9,24,51,low,low,low,0,low,0,12,1880,250,80,low,low,0
202122,Academic year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,640,20,0,290,220,10,10,low,0,low,0,90,low,0,46,34,low,low,low,0,low,0,14,1920,300,20,10,10,0
202122,Academic year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low,0,low,0,0,0
202122,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,130,low,low,100,10,low,10,low,low,0,0,0,low,low,75,10,low,9,low,low,0,0,0,330,50,20,10,10,10
202122,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202122,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,90,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,100,190,50,20,low,0,0
202122,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,130,0,20,60,40,0,low,0,0,0,0,10,0,12,48,28,0,low,0,0,0,0,10,360,70,10,10,low,0
202122,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,50,0,0,20,20,0,0,0,0,0,0,10,0,0,43,38,0,0,0,0,0,0,19,130,10,10,10,0,0
202122,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,80,0,0,30,20,0,10,0,0,low,low,20,0,0,41,21,0,6,0,0,low,low,27,250,30,10,20,10,low
202122,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,170,0,0,90,20,0,0,low,0,0,10,60,0,0,51,9,0,0,low,0,0,low,35,550,250,60,50,30,20
202122,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,130,0,10,40,60,10,low,low,0,0,low,10,0,10,32,43,5,low,low,0,0,low,low,480,90,40,0,0,0
202122,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,180,0,20,90,20,30,10,0,low,low,0,10,0,13,47,13,15,6,0,low,low,0,low,440,120,60,20,low,low
202122,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,10,low,0
202122,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,10,0,0,low,low,0,0,0,0,0,0,10,0,0,17,25,0,0,0,0,0,0,58,190,10,10,20,0,0
202122,Academic year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,150,low,10,70,20,0,10,0,low,0,20,20,low,low,44,15,0,9,0,low,0,10,15,360,70,40,0,0,0
202122,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,260,0,0,110,60,10,10,low,0,low,50,30,0,0,41,22,low,low,low,0,low,20,11,700,190,30,0,0,0
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,150,low,20,70,40,10,low,0,0,0,10,0,low,10,47,27,9,low,0,0,0,low,0,540,120,50,30,20,0
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,300,low,low,100,70,20,10,low,0,low,10,90,low,low,33,24,6,low,low,0,low,low,29,550,120,50,10,10,low
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,150,low,low,10,120,low,low,low,low,0,10,low,low,low,low,77,low,low,low,low,0,6,low,340,30,10,low,low,0
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,130,0,10,0,20,40,30,10,low,low,10,20,0,7,0,16,27,20,low,low,low,6,14,330,90,30,10,low,0
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,180,10,low,90,50,0,0,low,0,low,10,10,low,low,52,29,0,0,low,0,low,5,5,690,70,30,0,0,0
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,220,0,10,120,50,0,low,0,0,0,low,30,0,5,57,21,0,low,0,0,0,low,13,730,70,10,80,10,10
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,110,0,0,40,30,low,10,low,0,low,0,30,0,0,33,29,low,low,low,0,low,0,24,280,60,20,low,0,0
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,170,0,10,40,90,low,0,0,0,0,10,30,0,low,21,54,low,0,0,0,0,low,15,450,70,0,20,10,low
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,180,low,10,40,60,0,0,0,low,0,10,50,low,low,23,33,0,0,0,low,0,7,30,380,160,20,50,10,low
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,200,0,0,70,70,low,10,10,low,0,0,40,0,0,34,34,low,7,low,low,0,0,19,400,40,20,20,low,0
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,80,0,0,40,10,0,low,low,0,0,low,40,0,0,45,6,0,low,low,0,0,low,44,310,20,10,0,0,0
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,110,low,10,40,30,0,10,low,low,low,low,10,low,7,38,25,0,9,low,low,low,low,12,300,30,40,0,0,0
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,100,low,10,40,30,0,low,0,0,low,low,10,low,8,38,30,0,low,0,0,low,low,11,500,100,30,190,30,30
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,90,0,low,40,20,0,10,0,0,0,low,20,0,low,43,24,0,7,0,0,0,low,20,260,20,10,low,0,0
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,160,0,0,low,30,0,low,low,0,low,0,130,0,0,low,16,0,low,low,0,low,0,81,390,x,x,10,low,0
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,130,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,490,x,x,x,low,0
